Resolution,InstancingMethod,QuadtreeDepth,GlyphAtlas,UseShadows,Frametime,Framerate
1440x773,None,3,lodAtlas,true,35.8999999910593,27.85515321027979
1440x773,None,3,lodAtlas,true,35.8999999910593,27.85515321027979
1440x773,None,3,lodAtlas,true,35.900000005960464,27.855153198717836
1440x773,None,3,lodAtlas,true,36,27.77777777777778
1440x773,None,3,lodAtlas,true,36,27.77777777777778
1440x773,None,3,lodAtlas,true,36,27.77777777777778
1440x773,None,3,lodAtlas,true,36,27.77777777777778
1440x773,None,3,lodAtlas,true,36,27.77777777777778
1440x773,None,3,lodAtlas,true,36.099999994039536,27.700831029504428
1440x773,None,3,lodAtlas,true,36.099999994039536,27.700831029504428
1440x773,None,3,lodAtlas,true,36.1000000089407,27.70083101807023
1440x773,None,3,lodAtlas,true,36.19999998807907,27.624309401362083
1440x773,None,3,lodAtlas,true,36.19999998807907,27.624309401362083
1440x773,None,3,lodAtlas,true,36.20000000298023,27.62430938999097
1440x773,None,3,lodAtlas,true,36.20000000298023,27.62430938999097
1440x773,None,3,lodAtlas,true,36.20000000298023,27.62430938999097
1440x773,None,3,lodAtlas,true,36.20000000298023,27.62430938999097
1440x773,None,3,lodAtlas,true,36.20000000298023,27.62430938999097
1440x773,None,3,lodAtlas,true,36.29999999701977,27.548209368652895
1440x773,None,3,lodAtlas,true,36.29999999701977,27.548209368652895
1440x773,None,3,lodAtlas,true,36.29999999701977,27.548209368652895
1440x773,None,3,lodAtlas,true,36.29999999701977,27.548209368652895
1440x773,None,3,lodAtlas,true,36.3999999910593,27.47252747927537
1440x773,None,3,lodAtlas,true,36.3999999910593,27.47252747927537
1440x773,None,3,lodAtlas,true,36.3999999910593,27.47252747927537
1440x773,None,3,lodAtlas,true,36.400000005960464,27.472527468028872
1440x773,None,3,lodAtlas,true,36.400000005960464,27.472527468028872
1440x773,None,3,lodAtlas,true,36.400000005960464,27.472527468028872
1440x773,None,3,lodAtlas,true,36.5,27.397260273972602
1440x773,None,3,lodAtlas,true,36.5,27.397260273972602
1440x773,None,3,lodAtlas,true,36.599999994039536,27.322404376034267
1440x773,None,3,lodAtlas,true,36.599999994039536,27.322404376034267
1440x773,None,3,lodAtlas,true,36.599999994039536,27.322404376034267
1440x773,None,3,lodAtlas,true,36.6000000089407,27.322404364910348
1440x773,None,3,lodAtlas,true,36.6000000089407,27.322404364910348
1440x773,None,3,lodAtlas,true,36.69999998807907,27.247956412120462
1440x773,None,3,lodAtlas,true,36.69999998807907,27.247956412120462
1440x773,None,3,lodAtlas,true,36.69999998807907,27.247956412120462
1440x773,None,3,lodAtlas,true,36.70000000298023,27.247956401057078
1440x773,None,3,lodAtlas,true,36.70000000298023,27.247956401057078
1440x773,None,3,lodAtlas,true,36.70000000298023,27.247956401057078
1440x773,None,3,lodAtlas,true,36.70000000298023,27.247956401057078
1440x773,None,3,lodAtlas,true,36.79999999701977,27.17391304567893
1440x773,None,3,lodAtlas,true,36.79999999701977,27.17391304567893
1440x773,None,3,lodAtlas,true,36.8999999910593,27.100271009276295
1440x773,None,3,lodAtlas,true,36.8999999910593,27.100271009276295
1440x773,None,3,lodAtlas,true,36.8999999910593,27.100271009276295
1440x773,None,3,lodAtlas,true,36.8999999910593,27.100271009276295
1440x773,None,3,lodAtlas,true,36.900000005960464,27.100270998332515
1440x773,None,3,lodAtlas,true,37,27.027027027027028
1440x773,None,3,lodAtlas,true,37,27.027027027027028
1440x773,None,3,lodAtlas,true,37.099999994039536,26.954177901904565
1440x773,None,3,lodAtlas,true,37.20000000298023,26.88172042795393
1440x773,None,3,lodAtlas,true,37.20000000298023,26.88172042795393
1440x773,None,3,lodAtlas,true,37.29999999701977,26.809651476672894
1440x773,None,3,lodAtlas,true,37.30000001192093,26.809651465962574
1440x773,None,3,lodAtlas,true,37.400000005960464,26.737967910177254
1440x773,None,3,lodAtlas,true,37.400000005960464,26.737967910177254
1440x773,None,3,lodAtlas,true,37.5,26.666666666666668
1440x773,None,3,lodAtlas,true,37.5,26.666666666666668
1440x773,None,3,lodAtlas,true,37.5,26.666666666666668
1440x773,None,3,lodAtlas,true,37.599999994039536,26.5957446850671
1440x773,None,3,lodAtlas,true,37.6000000089407,26.59574467452701
1440x773,None,3,lodAtlas,true,37.6000000089407,26.59574467452701
1440x773,None,3,lodAtlas,true,37.69999998807907,26.525198947379444
1440x773,None,3,lodAtlas,true,37.70000000298023,26.525198936895194
1440x773,None,3,lodAtlas,true,37.70000000298023,26.525198936895194
1440x773,None,3,lodAtlas,true,37.80000001192093,26.455026446683373
1440x773,None,3,lodAtlas,true,37.900000005960464,26.385224270256774
1440x773,None,3,lodAtlas,true,38.20000000298023,26.17801046916187
1440x773,None,3,lodAtlas,true,38.29999999701977,26.1096605764442
1440x773,None,3,lodAtlas,true,38.29999999701977,26.1096605764442
1440x773,None,3,lodAtlas,true,38.3999999910593,26.041666672729963
1440x773,None,3,lodAtlas,true,38.3999999910593,26.041666672729963
1440x773,None,3,lodAtlas,true,38.400000005960464,26.04166666262447
1440x773,None,3,lodAtlas,true,38.5,25.974025974025974
1440x773,None,3,lodAtlas,true,39.29999999701977,25.445292622794728
1440x773,None,3,lodAtlas,true,39.29999999701977,25.445292622794728
1440x773,None,3,lodAtlas,true,39.900000005960464,25.062656637860023
1440x773,None,3,lodAtlas,true,40.1000000089407,24.93765585478903
1440x773,None,3,lodAtlas,true,41.400000005960464,24.15458936850308
1440x773,None,3,lodAtlas,true,44.5,22.471910112359552
